Date,Open,High,Low,Close,Volume
6/21/2002 17:36:00,6925.47,7056,6850.44,6925.47,172591072
6/24/2002 17:36:00,6651.42,6946.7,6638.64,6651.42,134773872
6/25/2002 17:36:00,6773.55,6836.38,6729.2,6773.55,150482832
6/26/2002 17:36:00,6683.43,6716.1,6433.6,6683.43,154468176
6/27/2002 17:36:00,6695.77,6802.31,6644.54,6695.77,165758224
6/28/2002 17:36:00,6912.95,6932.97,6799.48,6912.95,152406688
7/1/2002 17:36:00,6893.63,6999.34,6796.11,6893.63,113341504
7/2/2002 17:36:00,6713.38,6837.48,6713.38,6713.38,132043792
7/3/2002 17:36:00,6592.22,6807.23,6579.66,6592.22,128149680
7/4/2002 17:36:00,6686.58,6716.96,6635.29,6686.58,96585088
7/5/2002 17:36:00,7078.36,7078.36,6744.81,7078.36,157811824
7/8/2002 17:36:00,7133.75,7165.11,6996.85,7133.75,110002120
7/9/2002 17:36:00,6997.68,7164.63,6927.76,6997.68,117399776
7/10/2002 17:36:00,6858.27,6997.38,6838.88,6858.27,102902112
7/11/2002 17:36:00,6637.72,6775.98,6631.07,6637.72,117725568
7/12/2002 17:36:00,6724.55,6831.88,6633.33,6724.55,101324328
7/15/2002 17:36:00,6420.89,6777.16,6408.28,6420.89,108300928
7/16/2002 17:36:00,6421.21,6579.61,6271.81,6421.21,163736000
7/17/2002 17:36:00,6660.6,6729.41,6379.82,6660.6,153391872
7/18/2002 17:36:00,6751.62,6861.71,6639.56,6751.62,194775872
7/19/2002 17:36:00,6420.44,6659.39,6420.44,6420.44,142495552
7/22/2002 17:36:00,6251.9,6458.51,6251.9,6251.9,134814176
7/23/2002 17:36:00,6158.57,6433.3,6105.83,6158.57,169989232
7/24/2002 17:36:00,6004.53,6179.21,5824.16,6004.53,262512832
7/25/2002 17:36:00,6310.1,6369.04,6166.47,6310.1,197482480
7/26/2002 17:36:00,6303.37,6313.46,6118.44,6303.37,142849824
7/29/2002 17:36:00,6659.77,6659.77,6260.09,6659.77,136603824
7/30/2002 17:36:00,6322.26,6743.54,6322.26,6322.26,192011952
7/31/2002 17:36:00,6249.33,6507.46,6213.83,6249.33,194359376
8/1/2002 17:36:00,6074.85,6363.96,6037.59,6074.85,149714896
8/2/2002 17:36:00,6114.1,6146.94,6029.33,6114.1,133237672
8/5/2002 17:36:00,5963.16,6176.57,5963.16,5963.16,110393792
8/6/2002 17:36:00,6168.57,6220.85,5815.61,6168.57,156120208
8/7/2002 17:36:00,6091.65,6269.01,6058.89,6091.65,180500416
8/8/2002 17:36:00,6396.13,6421.66,6172.18,6396.13,165291232
8/9/2002 17:36:00,6400.26,6495.73,6321.01,6400.26,124845456
8/12/2002 17:36:00,6221.11,6384.52,6207.4,6221.11,64012800
8/13/2002 17:36:00,6271.44,6280.58,6136.93,6271.44,80524400
8/14/2002 17:36:00,6104.64,6247.09,6086.47,6104.64,84349720
8/16/2002 17:36:00,6326.57,6345.74,6175.18,6326.57,120210512
8/19/2002 17:36:00,6583,6583.45,6259,6583,86080704
8/20/2002 17:36:00,6466.3,6606.25,6453.76,6466.3,80421384
8/21/2002 17:36:00,6528.08,6624.69,6431.16,6528.08,95520760
8/22/2002 17:36:00,6678.84,6683.46,6539.68,6678.84,94720592
8/23/2002 17:36:00,6590.05,6707.54,6566.13,6590.05,85329496
8/26/2002 17:36:00,6534.13,6650.34,6515.44,6534.13,42549376
8/27/2002 17:36:00,6703.08,6727.22,6552.66,6703.08,98996768
8/28/2002 17:36:00,6472.65,6617.4,6460.31,6472.65,86155464
8/29/2002 17:36:00,6370.91,6482.79,6332.42,6370.91,94330720
8/30/2002 17:36:00,6435.74,6450.28,6316.14,6435.74,120734496
9/2/2002 17:36:00,6341.3,6433.04,6327.09,6341.3,55821948
9/3/2002 17:36:00,6141.92,6315.34,6141.23,6141.92,113958944
9/4/2002 17:36:00,6165.11,6211.62,6040.44,6165.11,101398736
9/5/2002 17:36:00,6080.37,6230.76,5989.8,6080.37,138842208
9/6/2002 17:36:00,6261.56,6261.56,6019.99,6261.56,83169488
9/9/2002 17:36:00,6143.3,6232.04,6114.95,6143.3,82638184
9/10/2002 17:36:00,6295.66,6325.36,6191.86,6295.66,73543080
9/11/2002 17:36:00,6492.04,6514.45,6257.19,6492.04,110889512
9/12/2002 17:36:00,6251.14,6435.85,6242.82,6251.14,93085928
9/13/2002 17:36:00,6141.33,6250.75,6045.42,6141.33,137062096
9/16/2002 17:36:00,6087.02,6204.99,6063.19,6087.02,70357472
9/17/2002 17:36:00,6081.99,6280.2,6071.65,6081.99,125716688
9/18/2002 17:36:00,5905.48,6020.76,5898.66,5905.48,146768752
9/19/2002 17:36:00,5818.98,5992.51,5814.52,5818.98,131714016
9/20/2002 17:36:00,5761.11,5861.34,5715.3,5761.11,198476288
9/23/2002 17:36:00,5580.05,5845.01,5520.31,5580.05,157589936
9/24/2002 17:36:00,5390.85,5637.22,5358.63,5390.85,158774528
9/25/2002 17:36:00,5447.38,5545.22,5293.52,5447.38,149161760
9/26/2002 17:36:00,5682.4,5682.4,5488.09,5682.4,132329104
9/27/2002 17:36:00,5630.59,5716.76,5573.59,5630.59,108168952
9/30/2002 17:36:00,5431.74,5493,5304.74,5431.74,158625632
10/1/2002 17:36:00,5368.58,5484.39,5324.8,5368.58,139948416
10/2/2002 17:36:00,5614.42,5614.42,5454.68,5614.42,154601280
10/3/2002 17:36:00,5551.73,5679.63,5497.55,5551.73,113363792
10/4/2002 17:36:00,5499.15,5629.43,5470.55,5499.15,136776208
10/7/2002 17:36:00,5464.34,5544.56,5375.56,5464.34,120116656
10/8/2002 17:36:00,5454.09,5599.42,5432.44,5454.09,147091056
10/9/2002 17:36:00,5364.52,5516.68,5333.32,5364.52,151460432
10/10/2002 17:36:00,5447.55,5462.64,5266.88,5447.55,173060480
10/11/2002 17:36:00,5661,5665.59,5471.09,5661,173072144
10/14/2002 17:36:00,5603.3,5742.33,5568.29,5603.3,124500328
10/15/2002 17:36:00,5889.37,5898.56,5665.57,5889.37,164403584
10/16/2002 17:36:00,5865.41,6014.9,5808.76,5865.41,153691936
10/17/2002 17:36:00,6023.46,6074.11,5930.42,6023.46,176008160
10/18/2002 17:36:00,6010.78,6123.68,5874.27,6010.78,155431152
10/21/2002 17:36:00,6031.37,6064.4,5926.85,6031.37,90028040
10/22/2002 17:36:00,6040.79,6145.98,6009.7,6040.79,139371280
10/23/2002 17:36:00,5881.4,6132.66,5878.47,5881.4,117652352
10/24/2002 17:36:00,6054.17,6054.17,5936.29,6054.17,109219568
10/25/2002 17:36:00,6092.54,6092.54,5907.37,6092.54,126104712
10/28/2002 17:36:00,6164.62,6262.02,6151.37,6164.62,129656976
10/29/2002 17:36:00,6005.9,6200.92,6005.9,6005.9,138421584
10/30/2002 17:36:00,6038.11,6091.55,5944.33,6038.11,126815128
10/31/2002 17:36:00,6139.41,6186.94,6028.51,6139.41,146802352
11/4/2002 17:36:00,6366.16,6366.16,6223.65,6366.16,170455488
11/5/2002 17:36:00,6369.14,6394.72,6257.44,6369.14,134277984
11/6/2002 17:36:00,6319.1,6459.86,6238.54,6319.1,149927344
11/7/2002 17:36:00,6115.55,6378.19,6096.43,6115.55,151637184
11/8/2002 17:36:00,6074.16,6168.94,6031.15,6074.16,115860496
