Date,Open,High,Low,Close,Volume
12/26/2003 23:58:00,#N/A,#N/A,#N/A,56.455,#N/A
12/27/2003 23:58:00,#N/A,#N/A,#N/A,56.487,#N/A
12/28/2003 23:58:00,#N/A,#N/A,#N/A,56.487,#N/A
12/29/2003 23:58:00,#N/A,#N/A,#N/A,56.855,#N/A
12/30/2003 23:58:00,#N/A,#N/A,#N/A,57.082,#N/A
12/31/2003 23:58:00,#N/A,#N/A,#N/A,57.313,#N/A
1/1/2004 23:58:00,#N/A,#N/A,#N/A,57.28,#N/A
1/2/2004 23:58:00,#N/A,#N/A,#N/A,57.309,#N/A
1/3/2004 23:58:00,#N/A,#N/A,#N/A,57.309,#N/A
1/4/2004 23:58:00,#N/A,#N/A,#N/A,57.557,#N/A
1/5/2004 23:58:00,#N/A,#N/A,#N/A,57.669,#N/A
1/6/2004 23:58:00,#N/A,#N/A,#N/A,57.939,#N/A
1/7/2004 23:58:00,#N/A,#N/A,#N/A,57.386,#N/A
1/8/2004 23:58:00,#N/A,#N/A,#N/A,58.077,#N/A
1/9/2004 23:58:00,#N/A,#N/A,#N/A,58.457,#N/A
1/10/2004 23:58:00,#N/A,#N/A,#N/A,58.362,#N/A
1/12/2004 23:58:00,#N/A,#N/A,#N/A,57.762,#N/A
1/13/2004 23:58:00,#N/A,#N/A,#N/A,57.93,#N/A
1/14/2004 23:58:00,#N/A,#N/A,#N/A,57.344,#N/A
1/15/2004 23:58:00,#N/A,#N/A,#N/A,57.151,#N/A
1/16/2004 23:58:00,#N/A,#N/A,#N/A,56.218,#N/A
1/17/2004 23:58:00,#N/A,#N/A,#N/A,56.233,#N/A
1/18/2004 23:58:00,#N/A,#N/A,#N/A,56.233,#N/A
1/19/2004 23:58:00,#N/A,#N/A,#N/A,55.998,#N/A
1/20/2004 23:58:00,#N/A,#N/A,#N/A,57.068,#N/A
1/21/2004 23:58:00,#N/A,#N/A,#N/A,57.376,#N/A
1/22/2004 23:58:00,#N/A,#N/A,#N/A,57.645,#N/A
